"name","OperatingSystem","lastlogondate","PasswordLastSet","ipv4address","primarygroup","Enabled","isDeleted","LockedOut"
"THFACIISI03","Windows Server 2008 R2 Standard","4/13/2016 8:53:10 AM","3/31/2016 5:26:30 PM","10.1.1.60","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQSAPINST03","Windows Server® 2008 Standard","4/8/2016 2:08:32 PM","3/19/2016 2:21:44 PM","10.129.1.202","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQSAPINST04","Windows Server® 2008 Standard","4/14/2016 2:34:25 PM","3/30/2016 4:28:52 AM","10.129.1.32","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQSAPADS08","Windows Server 2008 R2 Standard","4/10/2016 6:53:27 AM","4/14/2016 5:24:23 PM","10.129.12.11","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"KRMBPCPRD01","Windows Server 2008 R2 Standard","4/5/2016 8:07:08 AM","4/9/2016 5:22:47 PM","10.129.12.103","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"KRMBPCSBX01","Windows Server 2008 R2 Standard","4/11/2016 6:35:25 AM","3/25/2016 8:04:48 PM","10.129.12.100","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"KRMBPCDEV01","Windows Server 2008 R2 Standard","4/9/2016 3:15:06 PM","3/24/2016 9:50:49 PM","10.129.12.101","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"KRMBPCTST01","Windows Server 2008 R2 Standard","4/12/2016 1:17:19 PM","3/16/2016 7:19:21 PM","10.129.12.102","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"THFACINFRA01","Windows Server 2008 R2 Standard","4/12/2016 12:17:37 AM","3/23/2016 1:29:50 PM","10.1.1.61","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQTREX08","Windows Server 2008 R2 Standard","4/7/2016 12:53:38 AM","3/27/2016 5:54:40 AM","10.129.12.13","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQILM03","Windows Server 2008 R2 Standard","4/12/2016 10:10:09 AM","4/10/2016 10:25:25 PM","10.129.12.14","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQQSTWEB02","Windows Server 2008 R2 Standard","4/11/2016 3:37:05 PM","4/4/2016 5:16:35 PM","10.129.12.15","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQTEREX07","Windows Server 2008 R2 Standard","4/14/2016 7:06:54 PM","3/25/2016 6:33:00 AM","10.129.12.12","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQSAPLC06","Windows Server 2008 R2 Standard","4/11/2016 8:10:51 AM","3/30/2016 11:16:52 AM","10.129.12.20","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQPRINT03","Windows Server 2008 R2 Standard","4/6/2016 3:30:32 AM","3/22/2016 10:27:24 PM","10.129.1.132","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQSQLRS01","Windows Server 2008 R2 Standard","4/13/2016 2:01:06 AM","3/26/2016 2:11:45 PM","10.129.12.21","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQRPMON01","Windows Server 2008 R2 Standard","4/8/2016 8:41:25 AM","4/7/2016 6:45:31 AM","10.129.12.23","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQSAPLC11","Windows Server 2008 R2 Standard","4/5/2016 8:16:38 AM","3/22/2016 9:43:06 PM","10.129.12.24","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQSAPLC12","Windows Server 2008 R2 Standard","4/14/2016 12:17:37 AM","3/22/2016 10:18:30 PM","10.129.12.25","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQSAPLC13","Windows Server 2008 R2 Standard","4/6/2016 8:20:21 PM","3/17/2016 10:11:13 AM","10.129.12.26","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"CNSAMP02","Windows Server 2008 R2 Standard","4/11/2016 2:34:58 AM","4/2/2016 12:55:34 AM","10.73.1.5","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQPLM06","Windows Server 2008 R2 Standard","4/14/2016 4:36:27 PM","4/14/2016 10:10:40 AM","10.129.12.36","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQAV01","Windows Server 2003","4/14/2016 2:41:05 AM","4/3/2016 12:58:06 PM","10.129.1.8","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"FISAMP02","Windows Server 2008 R2 Standard","4/9/2016 10:35:47 PM","4/3/2016 7:29:22 PM","10.196.5.15","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQSAPADS10","Windows Server 2008 R2 Standard","4/13/2016 4:54:36 PM","4/8/2016 10:32:12 PM","10.129.12.39","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQSAPADS11","Windows Server 2008 R2 Standard","4/7/2016 5:09:26 PM","4/12/2016 2:08:08 PM","10.129.12.40","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"USSAAPP02","Windows Server 2008 R2 Standard","4/6/2016 5:03:59 AM","4/5/2016 6:00:34 AM","10.64.1.188","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"IDFACTST01","Windows Server 2012 R2 Standard","4/6/2016 3:05:11 AM","4/1/2016 10:32:02 AM","10.18.1.253","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"CASAIIS01","Windows Server 2008 R2 Standard","4/10/2016 8:11:57 PM","3/28/2016 4:04:57 PM","10.71.1.18","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"CASASQL02","Windows Server 2008 R2 Standard","4/9/2016 2:58:46 AM","3/31/2016 6:57:07 PM","10.71.1.20","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"CASAIIS02","Windows Server 2008 R2 Standard","4/8/2016 9:35:19 AM","4/5/2016 8:16:55 PM","10.71.1.16","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"SGGPMP01","Windows Server 2008 R2 Standard","4/5/2016 12:16:15 PM","4/8/2016 6:03:13 AM","10.20.1.12","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQWEBINFTST01","Windows Server 2008 R2 Standard","4/7/2016 8:11:49 PM","3/16/2016 2:17:32 PM","10.129.1.228","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQWEBINF01","Windows Server 2008 R2 Standard","4/8/2016 11:50:25 AM","4/11/2016 1:16:08 AM","10.129.12.109","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"CNFACNOTES01","Windows Server 2008 R2 Standard","4/8/2016 6:38:36 PM","4/11/2016 2:00:56 PM","10.5.1.4","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"SKFACFILE01","Windows Server 2008 R2 Datacenter","4/8/2016 8:32:06 AM","4/7/2016 4:31:26 PM","10.12.1.20","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQFS01N01","Windows Server 2008 R2 Standard","4/11/2016 1:43:10 PM","4/14/2016 1:53:30 PM","10.129.12.156","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQFS01N02","Windows Server 2008 R2 Standard","4/11/2016 7:08:22 AM","4/10/2016 6:59:35 PM","10.129.12.157","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQBPCSBX01","Windows Server 2008 R2 Standard","4/13/2016 3:41:50 AM","3/18/2016 2:45:52 PM","10.129.12.54","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQBPCDEV01","Windows Server 2008 R2 Standard","4/5/2016 2:14:09 PM","4/15/2016 4:24:20 AM","10.129.12.55","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQBPCTST01","Windows Server 2008 R2 Standard","4/10/2016 2:59:31 AM","3/18/2016 2:49:59 AM","10.129.12.56","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQBPCPRD01","Windows Server 2008 R2 Standard","4/13/2016 5:31:02 PM","3/24/2016 1:01:31 AM","10.129.12.57","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQSAM01","Windows Server 2008 R2 Standard","4/11/2016 3:09:12 PM","4/5/2016 1:38:59 PM","10.129.12.66","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQSQLTST03","Windows Server 2008 R2 Standard","4/11/2016 12:54:45 PM","3/15/2016 11:33:20 PM","10.129.12.74","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DESAMP02","Windows Server 2008 R2 Standard","4/11/2016 11:01:43 AM","4/11/2016 5:59:44 AM","10.55.1.12","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQUC02N01","Windows Server 2012 R2 Standard","4/14/2016 1:56:30 AM","4/13/2016 5:29:00 PM","10.129.12.76","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"PTFACNOTES01","Windows Server 2008 R2 Standard","4/8/2016 3:32:32 AM","4/14/2016 4:44:52 PM","10.9.1.5","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"PTFACFILE01","Windows Server 2008 R2 Standard","4/12/2016 8:33:50 AM","4/12/2016 2:06:55 AM","10.9.1.62","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"PTFACSQL02","Windows Server 2008 R2 Standard","4/11/2016 2:09:49 AM","4/5/2016 10:45:51 PM","10.9.1.65","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"PTFACAPP02","Windows Server 2008 R2 Standard","4/15/2016 6:08:09 AM","4/15/2016 10:00:27 AM","10.9.1.23","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"PTFACIIS01","Windows Server 2008 R2 Standard","4/12/2016 12:27:26 PM","3/17/2016 11:27:13 AM","10.9.1.63","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQUC02N02","Windows Server 2012 R2 Standard","4/10/2016 3:43:46 PM","3/20/2016 9:06:37 AM","10.129.12.75","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQUCOWA02N01","Windows Server 2012 Standard","4/7/2016 12:58:03 PM","4/7/2016 2:00:38 AM","10.129.12.79","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQUCOWA02N02","Windows Server 2012 Standard","4/8/2016 2:29:04 PM","4/8/2016 11:09:40 AM","10.129.12.80","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQSQL04","Windows Server 2012 Standard","4/12/2016 9:15:49 AM","3/4/2016 7:36:30 PM","10.129.12.70","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQUCRS01","Windows Server 2012 Standard","4/12/2016 2:17:58 AM","4/1/2016 3:34:00 PM","10.129.12.84","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQSCAC01N02","Windows Server 2012 Standard","4/10/2016 12:40:54 AM","4/4/2016 12:42:50 AM","10.129.12.87","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQSCAC01N01","Windows Server 2012 Standard","4/6/2016 11:44:38 PM","4/9/2016 7:14:45 AM","10.129.12.89","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQVMM02N01","Windows Server 2012 Standard","4/10/2016 6:37:06 AM","3/28/2016 3:23:43 PM","10.129.1.225","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQVMM02","Windows Server 2012 Standard","4/6/2016 8:52:00 AM","3/28/2016 8:51:41 AM","10.129.1.241","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQPLM10","Windows Server 2008 R2 Standard","4/9/2016 11:22:34 AM","3/23/2016 2:01:06 AM","10.129.12.91","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQUC02N03","Windows Server 2012 R2 Standard","4/8/2016 1:32:44 AM","3/19/2016 11:27:31 PM","10.129.12.93","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQSPS04","Windows Server 2008 R2 Standard","4/8/2016 10:21:12 PM","3/22/2016 7:53:10 AM","10.129.12.96","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQSPSTST04","Windows Server 2008 R2 Standard","4/7/2016 2:46:59 PM","3/21/2016 12:41:01 PM","10.129.12.97","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQSQLTST02N01","Windows Server 2008 R2 Enterprise","4/13/2016 12:03:27 AM","4/13/2016 11:27:12 PM","10.129.1.191","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"USSAHPSIM01","Windows Server 2008 R2 Standard","4/5/2016 9:56:06 PM","4/2/2016 3:08:34 AM","10.64.1.29","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"CASAMP02","Windows Server 2008 R2 Enterprise","4/7/2016 9:11:52 PM","3/29/2016 9:10:54 AM","10.71.1.8","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQANTARA03","Windows Server 2008 R2 Standard","4/15/2016 6:03:42 AM","3/25/2016 11:26:52 PM","10.129.12.98","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"IDFACNOTES01","Windows Server 2008 R2 Standard","4/15/2016 9:18:04 AM","4/2/2016 9:23:18 PM","10.18.1.11","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQMAN03","Windows Server 2008 R2 Standard","4/6/2016 3:21:35 AM","3/16/2016 5:34:30 PM","10.129.1.142","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQMAN02","Windows Server 2008 R2 Standard","4/13/2016 4:10:43 AM","3/28/2016 2:29:03 AM","10.129.1.188","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"PLSAMP02","Windows Server 2008 R2 Standard","4/5/2016 12:02:16 PM","3/27/2016 12:08:16 AM","10.129.12.134","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQMAN05","Windows Server 2012 Standard","4/7/2016 1:32:53 AM","4/2/2016 9:47:50 AM","10.129.1.218","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQPLMTST03","Windows Server 2008 R2 Standard","4/13/2016 5:15:30 AM","3/31/2016 5:25:06 AM","10.129.12.99","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQITSM01","Windows Server 2008 R2 Standard","4/10/2016 1:41:11 PM","3/20/2016 4:45:38 PM","10.129.12.68","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"KRSAMP01","Windows Server 2008 R2 Standard","4/8/2016 9:28:57 PM","4/2/2016 12:24:18 AM","10.25.1.12","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQSF01","Windows Server 2008 R2 Standard","3/12/2016 1:35:12 AM","3/6/2016 2:39:26 PM",,"CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"SGGPAPP01","Windows Server 2008 R2 Standard","4/15/2016 6:20:04 AM","4/1/2016 5:13:03 PM","10.20.1.18","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"CNTECMP02","Windows Server 2008 R2 Standard","4/12/2016 6:43:13 PM","4/11/2016 3:18:25 AM","10.78.1.14","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQIIS06","Windows Server 2008 R2 Standard","4/15/2016 5:36:55 AM","3/25/2016 8:05:08 AM","10.129.12.27","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"CNFACPRINTER02","Windows Server 2008 R2 Standard","4/13/2016 4:34:07 PM","4/14/2016 4:38:22 AM","10.5.1.28","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQMON04","Windows Server 2012 Standard","4/14/2016 7:50:03 PM","4/2/2016 6:25:21 AM","10.129.12.67","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQDA01N01","Windows Server 2012 R2 Standard","4/10/2016 4:57:53 PM","4/2/2016 3:15:55 PM","10.129.12.151","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQDA01N04","Windows Server 2012 R2 Standard","4/10/2016 9:03:10 AM","4/5/2016 6:57:46 AM","10.129.12.154","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQDA01N03","Windows Server 2012 R2 Standard","4/11/2016 9:53:39 PM","4/7/2016 1:04:03 AM","10.129.12.153","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQDA01N02","Windows Server 2012 R2 Standard","4/7/2016 9:59:38 PM","4/5/2016 1:05:29 PM","10.129.12.152","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQPRINT04","Windows Server 2012 R2 Standard","3/12/2016 9:33:24 PM","3/10/2016 4:31:42 PM",,"CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQSCORCH02","Windows Server 2012 R2 Standard","4/12/2016 2:54:04 AM","4/10/2016 2:50:35 PM","10.129.12.90","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQFILE04","Windows Server 2012 R2 Standard","4/9/2016 7:35:55 PM","4/15/2016 8:52:14 AM","10.129.12.149","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"HKSADC01","Windows Server 2012 R2 Standard","4/5/2016 11:14:24 AM","4/7/2016 12:30:07 AM","10.70.1.12","CN=Domain Controllers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"HKSAMP02","Windows Server 2008 R2 Standard","4/5/2016 9:13:45 PM","4/3/2016 9:39:06 PM","10.70.1.13","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQFIM01","Windows Server 2012 R2 Standard","4/13/2016 10:50:28 AM","3/22/2016 3:31:12 PM","10.129.12.162","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQIIS07","Windows Server 2012 R2 Standard","4/13/2016 2:49:30 AM","3/21/2016 5:10:42 AM","10.129.12.163","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQDOC04","Windows Server 2012 R2 Standard","4/13/2016 10:15:10 AM","3/24/2016 1:05:02 AM","10.129.12.164","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"IDFACVAULT01","Windows Server 2008 R2 Standard","4/10/2016 11:29:09 PM","3/23/2016 9:37:41 AM","10.18.1.5","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"THFACVAULT01","Windows Server 2008 R2 Standard","4/15/2016 4:55:25 AM","3/30/2016 11:27:03 AM","10.1.1.80","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"CNFACVAULT01","Windows Server 2008 R2 Standard","4/12/2016 2:58:44 AM","4/1/2016 10:07:25 PM","10.5.1.72","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQUCSS02","Windows Server 2012 R2 Standard","4/12/2016 4:36:11 PM","4/6/2016 8:28:20 PM","10.129.12.171","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQTREX10","Windows Server 2008 R2 Standard","4/12/2016 11:23:03 AM","4/15/2016 1:56:13 AM","10.129.12.46","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQPRINT05","Windows Server 2012 Standard","4/5/2016 8:46:11 PM","4/4/2016 7:12:27 AM","10.129.12.51","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQAPP04","Windows Server 2008 R2 Standard","4/14/2016 7:50:23 PM","3/18/2016 12:50:00 AM","10.129.12.47","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQINNVAULT01","Windows Server 2008 R2 Standard","4/11/2016 3:46:12 AM","3/20/2016 11:30:38 AM","10.129.12.117","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"SKFACINNVAULT01","Windows Server 2008 R2 Standard","4/8/2016 8:30:03 PM","3/22/2016 1:41:04 AM","10.12.5.231","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"IDFACAPP04","Windows Server 2008 R2 Standard","4/8/2016 2:17:46 PM","3/31/2016 2:17:17 PM","10.18.42.20","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"SKFACTEST03","Windows Server® 2008 Standard","4/6/2016 11:37:49 PM","3/25/2016 10:17:25 PM","10.12.7.3","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"PTFACPLM06","Windows Server 2008 R2 Standard","4/5/2016 7:24:13 PM","4/3/2016 3:38:44 AM","10.9.1.66","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQSQLTST01","Windows Server 2012 R2 Standard","4/7/2016 8:01:51 PM","3/26/2016 6:34:51 AM","10.129.12.38","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"NLTANVM01","Windows Server 2012 Datacenter","4/13/2016 1:37:18 PM","3/31/2016 11:18:34 PM","10.86.1.10","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQVMM01","Windows Server 2012 Standard","4/7/2016 11:45:57 PM","3/18/2016 9:52:00 PM","10.129.12.173","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"NLTANVM01N02","Windows Server 2012 Datacenter","4/9/2016 2:55:40 AM","4/4/2016 12:50:55 AM","10.86.1.13","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"NLTANVM01N01","Windows Server 2012 Datacenter","4/8/2016 9:58:10 PM","4/4/2016 9:29:43 AM","10.86.1.11","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQEDI03","Windows Server 2012 R2 Standard","4/11/2016 12:15:14 AM","3/30/2016 7:48:23 AM","10.129.1.124","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQSAPLC14","Windows Server 2012 R2 Standard","4/14/2016 3:33:14 PM","3/30/2016 9:21:49 PM","10.129.12.214","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"PTFACVM02N02","Windows Server 2012 Datacenter","4/8/2016 1:04:00 AM","4/11/2016 6:30:25 PM","10.9.1.52","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"PTFACVM02N01","Windows Server 2012 Datacenter","4/7/2016 11:33:13 AM","4/9/2016 9:26:27 PM","10.9.1.51","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQVM07N03","Windows Server 2012 R2 Datacenter","4/7/2016 6:56:23 AM","3/25/2016 1:40:34 AM","10.38.131.13","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"AESAVM01","Windows Server 2008 R2 Standard","4/8/2016 11:20:21 AM","4/2/2016 2:01:12 PM","10.50.1.4","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DESAVM01","Windows Server 2008 R2 Standard","4/8/2016 6:06:21 AM","4/11/2016 5:22:47 AM","10.55.1.10","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"SGGPVM01","Windows Server 2008 R2 Enterprise","4/10/2016 9:23:45 PM","4/7/2016 12:11:39 PM","10.20.1.10","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"IDFACVM02N01","Windows Server 2008 R2 Enterprise","4/12/2016 3:05:40 AM","4/3/2016 6:30:31 PM","10.18.1.157","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"IDFACVM02N02","Windows Server 2008 R2 Enterprise","4/14/2016 1:56:40 AM","3/27/2016 2:51:01 PM","10.18.1.158","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQVM03N01","Windows Server 2012 Datacenter","4/12/2016 9:51:11 AM","4/11/2016 1:44:05 AM","10.129.12.121","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQVM03N02","Windows Server 2012 Datacenter","4/11/2016 12:21:21 PM","4/13/2016 2:00:14 AM","10.129.12.122","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"CNTECVM01","Windows Server 2012 Standard","4/13/2016 9:10:05 AM","4/13/2016 9:10:05 AM","10.78.1.2","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQVM03N03","Windows Server 2012 Datacenter","4/12/2016 2:51:28 PM","4/10/2016 8:36:20 PM","10.129.12.123","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQVM04N02","Windows Server 2012 Datacenter","4/15/2016 6:35:46 AM","4/2/2016 7:05:36 AM","10.129.12.127","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQVM04N01","Windows Server 2012 Datacenter","4/12/2016 1:46:20 AM","3/17/2016 7:27:44 AM","10.129.12.126","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
